Address_ID,Address,Land_size(Perches),Price_Scale,Land_type,Posted_Date_new,Distance from fort,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Mentioned Price(Rs),Price per Perch
48,thalahena,9,per perch,"Agricultural, Commercial, Residential, Other",9/13/2021,14.25,0,6.651704341,2,1.287290467,0,7.577867962,1,1.306765748,3,0.833818104,3.171885348,7.325142495,1.087700729,9,1.222801676,2,1.598174343,1,4.430783304,0,3.880644325,0,1.126143462,8,0.799673076,2," 1,200,000.00 "," 1,200,000.00 "
18,bope,10,per perch,"Commercial, Residential",9/13/2021,36.09,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0," 250,000.00 "," 250,000.00 "
12,nawala,10,per perch,Residential,9/13/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 3,900,000.00 "," 3,900,000.00 "
2,makandana,6.5,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,800,000.00 "," 892,307.69 "
7,malabe,12.5,per perch,Residential,9/13/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 875,000.00 "," 875,000.00 "
26,havelock town,13.5,per perch,"Commercial, Residential",9/13/2021,7.57,6,0.180829114,9,0.283602021,4,0.307009316,7,0.194328801,6,0.194328801,7.759564862,1.511477789,0.344641591,43,0.949674909,10,2.281728677,0,0.986541176,6,0.516100058,4,0.118453506,18,0.085681338,5," 7,500,000.00 "," 7,500,000.00 "
43,Narahenpita,20,per perch,Other,9/13/2021,7.47,2,0.53369295,11,0.928452909,1,1.240942073,3,0.724112308,4,1.087295775,5.384151821,0.890410619,0.586071568,30,0.68318067,7,0.546363873,2,0.702011486,6,0.824185618,3,0.440548846,15,0.831388942,3," 4,500,000.00 "," 4,500,000.00 "
7,malabe,28,per perch,Commercial,9/13/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,650,000.00 "," 1,650,000.00 "
58,kiriwattuduwa,144.5,per perch,Residential,9/13/2021,26.68,0,7.554341604,0,2.654755943,0,5.298386679,0,14.55344876,0,3.18607699,4.713399699,5.211530471,4.438861782,0,4.897597756,0,5.427512879,0,8.700424894,0,5.20071753,0,3.463452279,0,4.105365541,0," 260,000.00 "," 260,000.00 "
2,makandana,6.8,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,850,000.00 "," 860,294.12 "
9,bomiriya,7.3,per perch,Residential,9/13/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 430,000.00 "," 430,000.00 "
12,nawala,20.6,per perch,Residential,9/13/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 4,000,000.00 "," 4,000,000.00 "
55,makumbura,36,per perch,Residential,9/13/2021,19.88,1,0.991648954,2,1.373250066,1,1.90183999,0,7.786295341,1,1.514848549,0.984196476,0.596317226,0.864897004,7,1.117015537,1,2.083326752,0,2.656165982,0,0.420387788,1,0.670444824,6,0.139079465,5," 1,650,000.00 "," 1,650,000.00 "
2,makandana,6,per perch,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 600,000.00 "," 600,000.00 "
3,kaduwela,7,per perch,Residential,9/13/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 435,000.00 "," 435,000.00 "
6,battaramulla,8.8,total price,Residential,9/13/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 15,500,000.00 "," 1,761,363.64 "
52,pagoda,11.75,per perch,"Commercial, Residential",9/13/2021,10.30,2,0.491616537,9,0.448568539,3,1.649004196,1,1.745247267,2,1.59352339,8.252641545,1.126814689,0.547694489,25,0.88059605,6,2.813146802,0,1.827603569,1,1.91125132,1,0.435381787,18,0.978440306,3," 5,500,000.00 "," 5,500,000.00 "
52,pagoda,11.75,per perch,"Commercial, Residential",9/13/2021,10.30,2,0.491616537,9,0.448568539,3,1.649004196,1,1.745247267,2,1.59352339,8.252641545,1.126814689,0.547694489,25,0.88059605,6,2.813146802,0,1.827603569,1,1.91125132,1,0.435381787,18,0.978440306,3," 5,500,000.00 "," 5,500,000.00 "
33,rajagiriya,19.5,per perch,Residential,9/13/2021,8.66,1,1.756311158,7,0.641319411,0,2.032610277,1,0.708393832,1,0.549898445,5.213415717,1.3669029,0.064668268,9,0.459099609,2,1.512528257,1,0.842420119,3,0.120769144,3,0.050657848,13,2.104233363,0," 6,250,000.00 "," 6,250,000.00 "
21,maharagama,10,per perch,Residential,9/13/2021,15.34,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3," 1,300,000.00 "," 1,300,000.00 "
7,malabe,5,total price,Residential,9/13/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 4,000,000.00 "," 800,000.00 "
1,ranala,9.6,per perch,Residential,9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 450,000.00 "," 450,000.00 "
15,homagama,19,per perch,"Commercial, Residential",9/13/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 1,400,000.00 "," 1,400,000.00 "
2,makandana,9.5,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,920,000.00 "," 938,947.37 "
2,makandana,6.5,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,870,000.00 "," 903,076.92 "
2,makandana,7.5,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 7,080,000.00 "," 944,000.00 "
2,makandana,8.9,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,400,000.00 "," 943,820.22 "
2,makandana,8,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 7,140,000.00 "," 892,500.00 "
2,makandana,7.3,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,400,000.00 "," 876,712.33 "
2,makandana,7,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,610,000.00 "," 944,285.71 "
2,makandana,7.1,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,700,000.00 "," 943,661.97 "
2,makandana,8.5,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,240,000.00 "," 969,411.76 "
2,makandana,8.6,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,250,000.00 "," 959,302.33 "
2,makandana,9.1,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,820,000.00 "," 969,230.77 "
2,makandana,8.6,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,340,000.00 "," 969,767.44 "
2,makandana,9.2,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,830,000.00 "," 959,782.61 "
1,ranala,6.5,per perch,Residential,9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 650,000.00 "," 650,000.00 "
11,madapatha,6.5,per perch,Residential,9/13/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 918,500.00 "," 918,500.00 "
6,battaramulla,26,per perch,"Commercial, Residential",9/13/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 4,000,000.00 "," 4,000,000.00 "
2,makandana,8.5,per perch,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 880,750.00 "," 880,750.00 "
51,wellawatta,13,per perch,"Commercial, Residential",9/13/2021,8.15,5,0.885343966,5,0.246245947,4,0.28857472,5,1.260100217,4,1.142526683,9.155040562,0.029733581,0.369539052,24,0.427639809,4,2.033211422,0,0.753281905,2,0.679304058,3,0.750590563,12,1.16763043,2," 8,500,000.00 "," 8,500,000.00 "
12,nawala,11.2,per perch,Residential,9/13/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 3,300,000.00 "," 3,300,000.00 "
61,dedigamuwa,9.6,per perch,Residential,9/13/2021,23.19,0,9.247172817,0,3.181435608,0,5.33324887,0,8.047110769,0,6.881585224,5.805024232,4.826494815,3.753772636,0,4.275745602,0,6.492091148,0,8.902013733,0,4.405773267,0,3.51347514,0,3.702392512,0," 380,000.00 "," 380,000.00 "
2,makandana,14.2,total price,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 12,680,000.00 "," 892,957.75 "
2,makandana,6.7,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,190,000.00 "," 923,880.60 "
2,makandana,11.6,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 11,480,000.00 "," 989,655.17 "
6,battaramulla,20,total price,Residential,9/13/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 70,000,000.00 "," 3,500,000.00 "
4,kesbewa,6,per perch,Residential,9/13/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 895,000.00 "," 895,000.00 "
9,bomiriya,7,per perch,Residential,9/13/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 795,000.00 "," 795,000.00 "
2,makandana,7,per perch,Residential,9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 878,000.00 "," 878,000.00 "
16,mount lavinia,10,per perch,Residential,9/13/2021,12.89,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5," 3,000,000.00 "," 3,000,000.00 "
5,piliyandala,14,per perch,"Commercial, Residential",9/13/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 1,350,000.00 "," 1,350,000.00 "
15,homagama,22,per perch,"Commercial, Residential",9/13/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 660,000.00 "," 660,000.00 "
18,bope,10,per perch,"Commercial, Residential",9/13/2021,36.09,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0," 250,000.00 "," 250,000.00 "
4,kesbewa,6.5,per perch,"Commercial, Residential",9/13/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 870,000.00 "," 870,000.00 "
9,bomiriya,7.1,per perch,"Residential, Other",9/13/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 410,000.00 "," 410,000.00 "
18,bope,90,per perch,"Commercial, Residential",9/13/2021,36.09,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0," 250,000.00 "," 250,000.00 "
18,bope,10,total price,"Commercial, Residential",9/13/2021,36.09,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0," 2,500,000.00 "," 250,000.00 "
6,battaramulla,19,per perch,"Commercial, Residential",9/13/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,600,000.00 "," 2,600,000.00 "
32,habarakada,21,per perch,"Commercial, Residential",9/13/2021,22.48,0,6.268750246,1,1.107369255,0,3.63687225,0,8.291870608,0,5.025437008,4.526230179,2.158402885,2.639915599,0,2.407205967,0,3.321398174,0,7.918713691,0,2.318428604,0,0.360470047,1,2.521308465,0," 685,000.00 "," 685,000.00 "
56,mirihana,9.06,per perch,Residential,9/13/2021,11.16,1,0.74436995,9,0.8660717,2,1.238191858,1,1.964619795,0,2.106095585,8.393725938,1.168514876,0.161932175,29,1.048805392,6,3.092071483,0,2.684156943,0,2.019534625,0,0.057423149,19,1.289514894,4," 2,800,000.00 "," 2,800,000.00 "
35,kosgama,10,per perch,Residential,9/13/2021,34.52,0,22.24072435,1,1.070078472,0,15.25596031,0,19.55034687,0,10.86360423,17.54383842,0.032153225,0.022707491,1,6.838092622,0,7.7463536,0,7.599437457,0,15.48478379,0,6.08034501,0,6.910724352,0," 220,000.00 "," 220,000.00 "
9,bomiriya,7.1,per perch,"Residential, Other",9/13/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 410,000.00 "," 410,000.00 "
2,makandana,7.5,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 7,100,000.00 "," 946,666.67 "
61,dedigamuwa,6.5,per perch,Residential,9/13/2021,23.19,0,9.247172817,0,3.181435608,0,5.33324887,0,8.047110769,0,6.881585224,5.805024232,4.826494815,3.753772636,0,4.275745602,0,6.492091148,0,8.902013733,0,4.405773267,0,3.51347514,0,3.702392512,0," 380,000.00 "," 380,000.00 "
1,ranala,6.9,per perch,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 590,000.00 "," 590,000.00 "
2,makandana,8,total price,"Commercial, Residential",9/13/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 7,849,500.00 "," 981,187.50 "
1,ranala,6.66,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,900,000.00 "," 585,585.59 "
41,pitipana,6,total price,"Commercial, Residential",9/13/2021,25.91,0,7.328064788,2,0.436043711,0,2.227808031,0,12.73506571,2,0.770564739,5.442128017,2.425299821,2.68514114,0,3.192716128,0,4.911641834,0,7.038196309,0,2.78441378,0,2.119728706,0,2.78061435,0," 3,500,000.00 "," 583,333.33 "
1,ranala,6.5,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,150,000.00 "," 638,461.54 "
1,ranala,6.89,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,000,000.00 "," 580,551.52 "
32,habarakada,6.9,per perch,Residential,9/13/2021,22.48,0,6.268750246,1,1.107369255,0,3.63687225,0,8.291870608,0,5.025437008,4.526230179,2.158402885,2.639915599,0,2.407205967,0,3.321398174,0,7.918713691,0,2.318428604,0,0.360470047,1,2.521308465,0," 625,000.00 "," 625,000.00 "
29,padukka,6,per perch,"Commercial, Residential",9/13/2021,31.51,0,14.13978362,1,0.620646091,0,5.895724324,0,16.78849499,1,1.381423128,12.16728407,0.149133019,0.047108561,5,0.481993233,1,11.28128555,0,0.122666124,1,7.01585745,0,0.395558833,1,6.762905565,0," 435,000.00 "," 435,000.00 "
1,ranala,6.7,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,800,000.00 "," 567,164.18 "
18,bope,10,per perch,Residential,9/13/2021,36.09,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0," 250,000.00 "," 250,000.00 "
1,ranala,6.6,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,250,000.00 "," 643,939.39 "
17,athurugiriya,9.6,total price,"Commercial, Residential, Other",9/13/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 4,100,000.00 "," 427,083.33 "
1,ranala,9.66,per perch,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 450,000.00 "," 450,000.00 "
29,padukka,10,per perch,Residential,9/13/2021,31.51,0,14.13978362,1,0.620646091,0,5.895724324,0,16.78849499,1,1.381423128,12.16728407,0.149133019,0.047108561,5,0.481993233,1,11.28128555,0,0.122666124,1,7.01585745,0,0.395558833,1,6.762905565,0," 250,000.00 "," 250,000.00 "
1,ranala,6.66,per perch,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 620,000.00 "," 620,000.00 "
1,ranala,6.66,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 600,000.00 "," 90,090.09 "
1,ranala,6.66,total price,"Commercial, Residential, Other",9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,800,000.00 "," 570,570.57 "
4,kesbewa,6.5,per perch,Residential,9/13/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 890,000.00 "," 890,000.00 "
12,nawala,11,per perch,"Commercial, Residential",9/13/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 4,550,000.00 "," 4,550,000.00 "
1,ranala,6.2,total price,Residential,9/13/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,750,000.00 "," 604,838.71 "
